"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/23/2020","AQS","130950007","23","4.7","ug/m3 LC","26","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/24/2020","AQS","130950007","23","5.3","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/25/2020","AQS","130950007","23","9.4","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/26/2020","AQS","130950007","23","4.3","ug/m3 LC","24","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/27/2020","AQS","130950007","23","7.3","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/28/2020","AQS","130950007","23","17.7","ug/m3 LC","67","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/29/2020","AQS","130950007","23","12.3","ug/m3 LC","57","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"04/30/2020","AQS","130950007","23","4.3","ug/m3 LC","24","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/01/2020","AQS","130950007","23","5.7","ug/m3 LC","32","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/02/2020","AQS","130950007","23","11.8","ug/m3 LC","56","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/03/2020","AQS","130950007","23","11.4","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/04/2020","AQS","130950007","23","11.1","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/05/2020","AQS","130950007","23","13.7","ug/m3 LC","60","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/06/2020","AQS","130950007","23","5.9","ug/m3 LC","33","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/07/2020","AQS","130950007","23","11.1","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/08/2020","AQS","130950007","23","31.1","ug/m3 LC","92","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/09/2020","AQS","130950007","23","4.3","ug/m3 LC","24","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/10/2020","AQS","130950007","23","6.7","ug/m3 LC","37","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/11/2020","AQS","130950007","23","6.4","ug/m3 LC","36","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/12/2020","AQS","130950007","23","6","ug/m3 LC","33","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/13/2020","AQS","130950007","23","7","ug/m3 LC","39","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/14/2020","AQS","130950007","23","6","ug/m3 LC","33","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/15/2020","AQS","130950007","23","7.3","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/16/2020","AQS","130950007","23","8.1","ug/m3 LC","45","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/17/2020","AQS","130950007","23","6.5","ug/m3 LC","36","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/18/2020","AQS","130950007","23","6.4","ug/m3 LC","36","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/19/2020","AQS","130950007","23","9","ug/m3 LC","50","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/20/2020","AQS","130950007","23","6.1","ug/m3 LC","34","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/21/2020","AQS","130950007","23","7.4","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/22/2020","AQS","130950007","23","7.2","ug/m3 LC","40","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/23/2020","AQS","130950007","23","7.7","ug/m3 LC","43","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/24/2020","AQS","130950007","23","8.7","ug/m3 LC","48","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/25/2020","AQS","130950007","23","6.3","ug/m3 LC","35","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/26/2020","AQS","130950007","23","5","ug/m3 LC","28","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/27/2020","AQS","130950007","23","5.2","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/28/2020","AQS","130950007","23","5.3","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/29/2020","AQS","130950007","23","6.3","ug/m3 LC","35","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/30/2020","AQS","130950007","23","11.7","ug/m3 LC","56","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"05/31/2020","AQS","130950007","23","9.5","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/01/2020","AQS","130950007","23","11.5","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/02/2020","AQS","130950007","23","8.3","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/03/2020","AQS","130950007","23","15.9","ug/m3 LC","64","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/04/2020","AQS","130950007","23","9.5","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/05/2020","AQS","130950007","23","9.9","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/06/2020","AQS","130950007","23","5.4","ug/m3 LC","30","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/07/2020","AQS","130950007","23","2.1","ug/m3 LC","12","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/08/2020","AQS","130950007","23","8.4","ug/m3 LC","47","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/09/2020","AQS","130950007","23","8.3","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/10/2020","AQS","130950007","23","8.4","ug/m3 LC","47","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/11/2020","AQS","130950007","23","9","ug/m3 LC","50","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/12/2020","AQS","130950007","23","8.3","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/13/2020","AQS","130950007","23","7.6","ug/m3 LC","42","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/14/2020","AQS","130950007","23","9.1","ug/m3 LC","51","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/15/2020","AQS","130950007","23","8.3","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/16/2020","AQS","130950007","23","5","ug/m3 LC","28","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/17/2020","AQS","130950007","23","4.5","ug/m3 LC","25","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/18/2020","AQS","130950007","23","10.1","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/19/2020","AQS","130950007","23","12.6","ug/m3 LC","58","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/20/2020","AQS","130950007","23","11.5","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/21/2020","AQS","130950007","23","12.9","ug/m3 LC","58","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/22/2020","AQS","130950007","23","7.8","ug/m3 LC","43","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/23/2020","AQS","130950007","23","4.6","ug/m3 LC","26","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/24/2020","AQS","130950007","23","7.6","ug/m3 LC","42","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/25/2020","AQS","130950007","23","15.9","ug/m3 LC","64","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/26/2020","AQS","130950007","23","37","ug/m3 LC","105","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/27/2020","AQS","130950007","23","39.8","ug/m3 LC","112","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/28/2020","AQS","130950007","23","17.5","ug/m3 LC","67","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/29/2020","AQS","130950007","23","7.4","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"06/30/2020","AQS","130950007","23","6.5","ug/m3 LC","36","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/01/2020","AQS","130950007","23","6.7","ug/m3 LC","37","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/02/2020","AQS","130950007","23","8.8","ug/m3 LC","49","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/03/2020","AQS","130950007","23","9.1","ug/m3 LC","51","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/04/2020","AQS","130950007","23","8.3","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/05/2020","AQS","130950007","23","7","ug/m3 LC","39","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/06/2020","AQS","130950007","23","6","ug/m3 LC","33","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/07/2020","AQS","130950007","23","8","ug/m3 LC","44","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/08/2020","AQS","130950007","23","6.4","ug/m3 LC","36","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/09/2020","AQS","130950007","23","9","ug/m3 LC","50","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/10/2020","AQS","130950007","23","11.4","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/11/2020","AQS","130950007","23","9.7","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/12/2020","AQS","130950007","23","6.7","ug/m3 LC","37","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/13/2020","AQS","130950007","23","6.6","ug/m3 LC","37","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/14/2020","AQS","130950007","23","10.4","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/15/2020","AQS","130950007","23","9.2","ug/m3 LC","51","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/16/2020","AQS","130950007","23","9.9","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/17/2020","AQS","130950007","23","9.8","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/18/2020","AQS","130950007","23","10.4","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/19/2020","AQS","130950007","23","6.8","ug/m3 LC","38","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/20/2020","AQS","130950007","23","7.4","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/21/2020","AQS","130950007","23","7.4","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/22/2020","AQS","130950007","23","5.2","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/23/2020","AQS","130950007","23","4.2","ug/m3 LC","23","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/24/2020","AQS","130950007","23","5","ug/m3 LC","28","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/25/2020","AQS","130950007","23","5.5","ug/m3 LC","31","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/26/2020","AQS","130950007","23","5.5","ug/m3 LC","31","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/27/2020","AQS","130950007","23","5.8","ug/m3 LC","32","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/28/2020","AQS","130950007","23","4","ug/m3 LC","22","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/29/2020","AQS","130950007","23","8.5","ug/m3 LC","47","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/30/2020","AQS","130950007","23","13.9","ug/m3 LC","60","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"07/31/2020","AQS","130950007","23","18.6","ug/m3 LC","69","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/01/2020","AQS","130950007","23","17","ug/m3 LC","66","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/02/2020","AQS","130950007","23","15.7","ug/m3 LC","63","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/03/2020","AQS","130950007","23","10.9","ug/m3 LC","54","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/04/2020","AQS","130950007","23","10.8","ug/m3 LC","54","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/05/2020","AQS","130950007","23","10.3","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/06/2020","AQS","130950007","23","9.3","ug/m3 LC","51","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/07/2020","AQS","130950007","23","10.7","ug/m3 LC","54","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/08/2020","AQS","130950007","23","9.5","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/09/2020","AQS","130950007","23","8.7","ug/m3 LC","48","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
